time_s,V_load_V,I_mA,P_mW,UVA,UVB,UVC
79.68,-0.000,-0.1,0.0,2.656,2.953,1.297
79.85,-0.000,-0.0,0.0,2.656,2.953,1.297
80.01,-0.000,-0.0,0.0,2.656,2.953,1.297
80.18,0.000,-0.0,0.0,2.656,2.953,1.297
80.35,-0.000,-0.0,0.0,2.656,2.953,1.297
80.52,-0.000,-0.0,0.0,2.656,2.953,1.297
80.69,0.000,-0.0,0.0,2.656,2.953,1.297
80.86,-0.000,-0.0,0.0,2.656,2.953,1.297
81.03,-0.000,-0.1,0.0,2.656,2.953,1.297
81.20,-0.000,-0.0,0.0,2.656,2.953,1.297
81.37,0.000,-0.0,0.0,2.656,2.953,1.297
81.54,-0.000,-0.1,0.0,2.656,2.953,1.297
81.71,-0.000,-0.1,0.0,2.656,2.953,1.297
81.88,0.000,0.0,0.0,2.656,2.953,1.297
82.04,-0.000,0.0,0.0,2.656,2.953,1.297
82.21,-0.000,-0.0,0.0,2.656,2.953,1.297
82.38,-0.000,0.0,0.0,2.656,2.953,1.297
82.55,-0.000,0.0,0.0,2.656,2.953,1.297
82.72,-0.000,-0.0,0.0,2.656,2.953,1.297
82.89,-0.000,-0.0,0.0,2.656,2.953,1.297
83.06,0.000,-0.0,0.0,2.656,2.953,1.297
83.23,0.000,0.0,0.0,2.656,2.953,1.297
83.40,-0.000,-0.0,0.0,2.656,2.953,1.297
83.57,-0.000,-0.1,0.0,2.656,2.953,1.297
83.74,0.000,0.0,0.0,2.656,2.953,1.297
83.91,0.000,-0.0,0.0,2.656,2.953,1.297
84.07,-0.000,-0.1,0.0,2.656,2.953,1.297
84.25,0.000,0.0,0.0,2.656,2.953,1.297
84.42,-0.000,-0.0,0.0,2.656,2.953,1.297
84.58,-0.000,-0.0,0.0,2.656,2.953,1.297
84.75,0.000,-0.0,0.0,2.656,2.953,1.297
84.92,-0.000,-0.0,0.0,2.656,2.953,1.297
85.09,-0.000,-0.0,0.0,2.656,2.953,1.297
85.26,0.000,0.0,0.0,2.656,2.953,1.297
85.43,-0.000,-0.0,0.0,2.656,2.953,1.297
85.60,-0.000,-0.1,0.0,2.656,2.953,1.297
85.77,-0.000,-0.0,0.0,2.656,2.953,1.297
85.94,-0.000,0.0,0.0,2.656,2.953,1.297
86.11,0.000,0.0,0.0,2.656,2.953,1.297
86.28,-0.000,-0.1,0.0,2.656,2.953,1.297
86.44,-0.000,-0.0,0.0,2.656,2.953,1.297
86.61,-0.000,-0.1,0.0,2.656,2.953,1.297
86.78,-0.000,-0.0,0.0,2.656,2.953,1.297
86.95,-0.000,-0.1,0.0,2.656,2.953,1.297
87.12,-0.000,-0.0,0.0,2.656,2.953,1.297
87.29,0.000,-0.1,0.0,2.656,2.953,1.297
87.46,-0.000,0.0,0.0,2.656,2.953,1.297
87.63,-0.000,-0.1,0.0,2.656,2.953,1.297
87.80,-0.000,0.0,0.0,2.656,2.953,1.297
87.97,-0.000,-0.1,0.0,2.656,2.953,1.297
88.14,0.000,0.0,0.0,2.656,2.953,1.297
88.31,-0.000,-0.0,0.0,2.656,2.953,1.297
88.47,0.000,0.0,0.0,2.656,2.953,1.297
88.64,-0.000,-0.1,0.0,2.656,2.953,1.297
88.81,-0.000,-0.0,0.0,2.656,2.953,1.297
88.98,-0.000,-0.1,0.0,2.656,2.953,1.297
89.15,-0.000,-0.0,0.0,2.656,2.953,1.297
89.32,0.000,0.0,0.0,2.656,2.953,1.297
89.49,0.000,-0.1,0.0,2.656,2.953,1.297
89.66,-0.000,-0.1,0.0,2.656,2.953,1.297
89.83,0.000,-0.0,0.0,2.656,2.953,1.297
90.00,0.000,-0.0,0.0,2.656,2.953,1.297
90.17,0.000,0.0,0.0,2.656,2.953,1.297
90.34,-0.000,-0.0,0.0,2.656,2.953,1.297
90.50,0.000,0.0,0.0,2.656,2.953,1.297
90.67,-0.000,-0.0,0.0,2.656,2.953,1.297
90.84,-0.000,-0.0,0.0,2.656,2.953,1.297
91.01,-0.000,-0.0,0.0,2.656,2.953,1.297
91.18,-0.000,0.0,0.0,2.656,2.953,1.297
91.35,-0.000,-0.0,0.0,2.656,2.953,1.297
91.52,-0.000,-0.0,0.0,2.656,2.953,1.297
91.69,-0.000,-0.0,0.0,2.656,2.953,1.297
91.86,-0.000,-0.0,0.0,2.656,2.953,1.297
92.03,-0.000,-0.1,0.0,2.656,2.953,1.297
92.19,0.000,0.0,0.0,2.656,2.953,1.297
92.37,-0.000,-0.0,0.0,2.656,2.953,1.297
92.54,-0.000,-0.1,0.0,2.656,2.953,1.297
92.70,-0.000,0.0,0.0,2.656,2.953,1.297
92.87,0.000,0.0,0.0,2.656,2.953,1.297
93.04,-0.000,0.0,0.0,2.656,2.953,1.297
93.21,0.000,-0.1,0.0,2.656,2.953,1.297
93.38,0.000,-0.0,0.0,2.656,2.953,1.297
93.55,0.000,0.0,0.0,2.656,2.953,1.297
93.72,-0.000,0.0,0.0,2.656,2.953,1.297
93.89,-0.000,0.0,0.0,2.656,2.953,1.297
94.06,-0.000,-0.1,0.0,2.656,2.953,1.297
94.22,0.000,-0.0,0.0,2.656,2.953,1.297
94.39,0.000,-0.0,0.0,2.656,2.953,1.297
94.57,-0.000,-0.1,0.0,2.656,2.953,1.297
94.73,-0.000,-0.0,0.0,2.656,2.953,1.297
94.90,-0.000,-0.1,0.0,2.656,2.953,1.297
95.07,-0.000,-0.0,0.0,2.656,2.953,1.297
95.24,0.000,-0.1,0.0,2.656,2.953,1.297
95.41,-0.000,-0.0,0.0,2.656,2.953,1.297
95.58,-0.000,0.0,0.0,2.656,2.953,1.297
95.75,-0.000,-0.0,0.0,2.656,2.953,1.297
95.92,0.000,-0.0,0.0,2.656,2.953,1.297
96.09,-0.000,0.0,0.0,2.656,2.953,1.297
96.25,-0.000,0.0,0.0,2.656,2.953,1.297
96.42,-0.000,0.0,0.0,2.656,2.953,1.297
96.59,0.000,0.0,0.0,2.656,2.953,1.297
96.76,-0.000,0.0,0.0,2.656,2.953,1.297
96.93,0.000,-0.0,0.0,2.656,2.953,1.297
97.10,-0.000,0.0,0.0,2.656,2.953,1.297
97.27,-0.000,-0.0,0.0,2.656,2.953,1.297
97.44,-0.000,-0.1,0.0,2.656,2.953,1.297
97.61,0.000,-0.0,0.0,2.656,2.953,1.297
97.78,-0.000,0.0,0.0,2.656,2.953,1.297
97.95,-0.000,-0.1,0.0,2.656,2.953,1.297
98.12,-0.000,0.0,0.0,2.656,2.953,1.297
98.29,-0.000,-0.1,0.0,2.656,2.953,1.297
98.45,-0.000,-0.0,0.0,2.656,2.953,1.297
98.62,-0.000,0.0,0.0,2.656,2.953,1.297
98.79,-0.000,0.0,0.0,2.656,2.953,1.297
98.96,0.000,0.0,0.0,2.656,2.953,1.297
99.13,-0.000,-0.0,0.0,2.656,2.953,1.297
99.30,-0.000,-0.0,0.0,2.656,2.953,1.297
99.47,0.000,-0.0,0.0,2.656,2.953,1.297
99.64,-0.000,0.0,0.0,2.656,2.953,1.297
99.81,-0.000,-0.1,0.0,2.656,2.953,1.297
99.98,-0.000,0.0,0.0,2.656,2.953,1.297
100.15,-0.000,-0.1,0.0,2.656,2.953,1.297
100.32,-0.000,-0.0,0.0,2.656,2.953,1.297
100.48,-0.000,-0.1,0.0,2.656,2.953,1.297
100.65,-0.000,-0.0,0.0,2.656,2.953,1.297
100.82,0.000,-0.0,0.0,2.656,2.953,1.297
100.99,-0.000,0.0,0.0,2.656,2.953,1.297
101.16,-0.000,-0.0,0.0,2.656,2.953,1.297
101.33,0.000,-0.0,0.0,2.656,2.953,1.297
101.50,0.000,-0.1,0.0,2.656,2.953,1.297
101.67,0.000,-0.0,0.0,2.656,2.953,1.297
101.84,0.000,0.0,0.0,2.656,2.953,1.297
102.01,-0.000,0.0,0.0,2.656,2.953,1.297
102.18,0.000,-0.0,0.0,2.656,2.953,1.297
102.35,-0.000,-0.0,0.0,2.656,2.953,1.297
102.51,0.000,-0.0,0.0,2.656,2.953,1.297
102.68,-0.000,0.0,0.0,2.656,2.953,1.297
102.85,-0.000,-0.0,0.0,2.656,2.953,1.297
103.02,-0.000,-0.0,0.0,2.656,2.953,1.297
103.19,0.000,-0.1,0.0,2.656,2.953,1.297
103.36,-0.000,-0.1,0.0,2.656,2.953,1.297
103.53,-0.000,-0.1,0.0,2.656,2.953,1.297
103.70,-0.000,-0.1,0.0,2.656,2.953,1.297
103.87,0.000,-0.0,0.0,2.656,2.953,1.297
104.04,0.000,-0.0,0.0,2.656,2.953,1.297
104.21,-0.000,-0.1,0.0,2.656,2.953,1.297
104.38,-0.000,-0.0,0.0,2.656,2.953,1.297
104.54,-0.000,-0.0,0.0,2.656,2.953,1.297
104.71,-0.000,-0.0,0.0,2.656,2.953,1.297
104.88,-0.000,-0.0,0.0,2.656,2.953,1.297
105.05,0.000,0.0,0.0,2.656,2.953,1.297
105.22,-0.000,0.0,0.0,2.656,2.953,1.297
105.39,-0.000,-0.0,0.0,2.656,2.953,1.297
105.56,-0.000,0.0,0.0,2.656,2.953,1.297
105.73,-0.000,-0.0,0.0,2.656,2.953,1.297
105.90,-0.000,-0.0,0.0,2.656,2.953,1.297
106.07,-0.000,-0.1,0.0,2.656,2.953,1.297
106.24,-0.000,-0.1,0.0,2.656,2.953,1.297
106.41,-0.000,-0.1,0.0,2.656,2.953,1.297
106.58,0.000,0.0,0.0,2.656,2.953,1.297
106.75,-0.000,0.0,0.0,2.656,2.953,1.297
106.91,-0.000,-0.1,0.0,2.656,2.953,1.297
107.08,-0.000,0.0,0.0,2.656,2.953,1.297
107.25,-0.000,-0.1,0.0,2.656,2.953,1.297
107.42,-0.000,-0.0,0.0,2.656,2.953,1.297
107.59,-0.000,-0.1,0.0,2.656,2.953,1.297
107.76,-0.000,0.0,0.0,2.656,2.953,1.297
107.93,-0.000,-0.0,0.0,2.656,2.953,1.297
108.10,-0.000,0.0,0.0,2.656,2.953,1.297
108.27,-0.000,-0.0,0.0,2.656,2.953,1.297
108.44,-0.000,-0.1,0.0,2.656,2.953,1.297
108.61,-0.000,0.0,0.0,2.656,2.953,1.297
108.78,-0.000,0.0,0.0,2.656,2.953,1.297
108.94,0.000,0.0,0.0,2.656,2.953,1.297
109.11,-0.000,0.0,0.0,2.656,2.953,1.297
109.28,-0.000,0.0,0.0,2.656,2.953,1.297
109.45,0.000,-0.1,0.0,2.656,2.953,1.297
109.62,-0.000,-0.1,0.0,2.656,2.953,1.297
109.79,-0.000,-0.0,0.0,2.656,2.953,1.297
109.96,-0.000,0.0,0.0,2.656,2.953,1.297
110.13,-0.000,-0.0,0.0,2.656,2.953,1.297
110.30,-0.000,0.0,0.0,2.656,2.953,1.297
110.47,-0.000,-0.0,0.0,2.656,2.953,1.297
110.64,-0.000,-0.1,0.0,2.656,2.953,1.297
110.81,-0.000,0.0,0.0,2.656,2.953,1.297
110.97,-0.000,-0.1,0.0,2.656,2.953,1.297
111.14,-0.000,-0.1,0.0,2.656,2.953,1.297
111.31,-0.000,0.0,0.0,2.656,2.953,1.297
111.48,-0.000,0.0,0.0,2.656,2.953,1.297
111.65,-0.000,-0.1,0.0,2.656,2.953,1.297
111.82,-0.000,-0.1,0.0,2.656,2.953,1.297
111.99,-0.000,-0.0,0.0,2.656,2.953,1.297
112.16,-0.000,-0.0,0.0,2.656,2.953,1.297
